step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
485,121236,1940,1.4568112308804606,0.0,0.3333333333333333
486,121496,1944,0.861074455459493,0.25,0.4868421052631579
487,121692,1948,1.149170096289352,0.0,0.47435897435897434
488,121920,1952,0.6740651664076397,0.0,0.6049382716049383
489,122148,1956,1.016854070101499,0.0,0.47560975609756095
490,122248,1960,1.0218046607915918,0.0,0.41379310344827586
491,122380,1964,1.3232286306814784,0.0,0.4426229508196721
492,122512,1968,0.9054478732342887,0.0,0.3684210526315789
493,122708,1972,1.3608693324465702,0.0,0.35365853658536583
494,122872,1976,1.2900453897552144,0.0,0.5113636363636364
495,123196,1980,0.9258490025408357,0.0,0.4
496,123360,1984,1.3885079879104159,0.0,0.38461538461538464
497,123588,1988,0.4244173667388428,0.0,0.7816091954022989
498,123944,1992,0.8068187461348398,0.0,0.5735294117647058
499,124236,1996,1.0853750294288653,0.0,0.452991452991453
500,124432,2000,1.5271862772370088,0.0,0.4186046511627907
501,124724,2004,0.8611077083411146,0.25,0.45652173913043476
502,124824,2008,1.1499346392151588,0.0,0.5135135135135135
503,125020,2012,0.9315408232066148,0.0,0.5147058823529411
504,125184,2016,0.6643158370233324,0.0,0.4411764705882353
505,125348,2020,0.6874248163418111,0.0,0.6
506,125672,2024,0.7869106998328789,0.0,0.5145631067961165
507,125772,2028,0.9050153250034781,0.0,0.5
508,126000,2032,0.9931441101024411,0.0,0.5760869565217391
509,126164,2036,1.1163707818852344,0.0,0.4406779661016949
510,126520,2040,0.9151063377499998,0.0,0.45038167938931295
511,127324,2044,0.7204590179926381,0.0,0.413953488372093
512,127648,2048,0.9132919005682562,0.0,0.5
513,127812,2052,0.9209112439202727,0.0,0.41304347826086957
514,127912,2056,0.9381463214815691,0.25,0.42857142857142855
515,128076,2060,1.4436933081195455,0.0,0.4074074074074074
516,128272,2064,0.7441919089957385,0.0,0.5
517,128468,2068,0.7741045795715763,0.0,0.40425531914893614
518,128888,2072,0.6466518076408717,0.0,0.49514563106796117
519,129052,2076,1.4541121074248804,0.0,0.4125
520,129216,2080,0.696881223555647,0.0,0.6086956521739131
521,129444,2084,1.0327726416843364,0.0,0.5454545454545454
522,129832,2088,0.6689620961923612,0.25,0.6071428571428571
523,129964,2092,0.8148512682162163,0.0,0.5609756097560976
524,130224,2096,1.2089524272572703,0.0,0.5819672131147541
525,130484,2100,1.3205860951344448,0.0,0.42063492063492064
526,130648,2104,0.2912572652321251,0.5,0.7894736842105263
527,130940,2108,0.9126370247268597,0.0,0.5470085470085471
528,131200,2112,0.5752676943286928,0.25,0.5362318840579711
529,131428,2116,0.7649330545422085,0.0,0.5568181818181818
530,131592,2120,0.5293654695938312,0.0,0.6046511627906976
531,131820,2124,0.9860611164204653,0.0,0.42028985507246375
532,132176,2128,0.8745872938792506,0.0,0.48412698412698413
533,132436,2132,1.0105655214275773,0.0,0.5
534,132728,2136,1.13803371850175,0.0,0.5510204081632653
535,133020,2140,0.7807223880275109,0.0,0.5967741935483871
536,133152,2144,0.7433534054118354,0.25,0.5294117647058824
537,133316,2148,0.850037515287986,0.0,0.5396825396825397
538,133544,2152,0.8795612576750955,0.0,0.4027777777777778
539,133708,2156,0.7353777258048649,0.0,0.5357142857142857
540,133808,2160,0.7020773593465188,0.0,0.52
541,134036,2164,1.0344700499421637,0.0,0.40789473684210525
542,134456,2168,1.1501060559399217,0.0,0.46060606060606063
543,134684,2172,0.8389953281006195,0.0,0.5217391304347826
544,135040,2176,0.8587540398523824,0.0,0.5725190839694656
545,135140,2180,1.0989790861630657,0.0,0.47368421052631576
546,135304,2184,1.252434223864984,0.0,0.5061728395061729
547,135660,2188,1.2140102510028472,0.0,0.5408805031446541
548,135760,2192,0.7239859365198451,0.0,0.42857142857142855
549,135892,2196,1.258985408974695,0.0,0.4444444444444444
550,136088,2200,1.00975984715357,0.0,0.4084507042253521
551,136380,2204,0.514729908260698,0.0,0.5633802816901409
552,136576,2208,1.0548866819070404,0.0,0.48148148148148145
553,136932,2212,0.8767947323968243,0.0,0.5522388059701493
554,137160,2216,0.9329017934677852,0.0,0.3870967741935484
555,137452,2220,0.8706497769818421,0.0,0.49038461538461536
556,137648,2224,0.4169149672790506,0.0,0.5609756097560976
557,137876,2228,1.0854103248070064,0.0,0.42857142857142855
558,138360,2232,0.7149137011424712,0.0,0.5846994535519126
559,138716,2236,0.8605454036530152,0.0,0.47580645161290325
560,138944,2240,0.9593943408385842,0.0,0.48148148148148145
561,139236,2244,0.7579082657477152,0.25,0.5054945054945055
562,139432,2248,0.7903183047898135,0.0,0.6790123456790124
563,139820,2252,0.5045723042981791,0.0,0.5698924731182796
564,140112,2256,1.2939155505533564,0.0,0.4740740740740741
565,140340,2260,0.9435718669979646,0.0,0.5402298850574713
566,140568,2264,0.729801449401709,0.0,0.6153846153846154
567,140924,2268,0.6670114109220735,0.0,0.5588235294117647
568,141120,2272,0.34447153478446735,0.25,0.6216216216216216
569,141220,2276,0.7128700530331685,0.0,0.4583333333333333
570,141416,2280,1.1647610280340208,0.0,0.5825242718446602
571,141548,2284,1.3708977455141391,0.25,0.4
572,141712,2288,1.2836523453979316,0.0,0.4307692307692308
573,141972,2292,1.0294414417917097,0.0,0.4782608695652174
574,142040,2296,0.7594082466981491,0.0,0.5
575,142332,2300,0.6287744202898415,0.0,0.4861111111111111
576,142688,2304,0.8899233856652823,0.0,0.5302013422818792
577,143012,2308,1.0206864494887662,0.0,0.5328467153284672
578,143400,2312,0.7032750100166126,0.0,0.5348837209302325
579,143596,2316,0.6198455584540321,0.0,0.7195121951219512
580,143984,2320,0.8154696334152277,0.0,0.4672131147540984
581,144148,2324,0.9446360753566841,0.0,0.4528301886792453
582,144376,2328,0.8929045153071196,0.0,0.4625
583,144604,2332,0.6224261768041417,0.0,0.6266666666666667
584,144800,2336,0.7094441172126911,0.0,0.6349206349206349
585,145060,2340,0.5610201257610129,0.0,0.581081081081081
586,145256,2344,1.422770680020282,0.0,0.4897959183673469
587,145612,2348,0.43605507135174854,0.0,0.6629213483146067
588,145776,2352,0.4211614603709495,0.0,0.6888888888888889
589,146004,2356,1.1933633894412197,0.0,0.4796747967479675
590,146232,2360,0.9883326987898654,0.0,0.43023255813953487
591,146428,2364,0.6354342576681423,0.0,0.5
592,146912,2368,0.5860342080588218,0.0,0.6054421768707483
593,147044,2372,0.5804599067459661,0.0,0.5185185185185185
594,147272,2376,0.9987627102423305,0.25,0.5607476635514018
595,147372,2380,0.7528466751995135,0.0,0.5714285714285714
596,147664,2384,0.9844059922756868,0.0,0.4649122807017544
597,147828,2388,1.0050656709350734,0.0,0.40816326530612246
598,148056,2392,0.6857573946947273,0.0,0.5970149253731343
599,148636,2396,0.6916190493637456,0.0,0.64
600,148800,2400,1.1131329404355756,0.0,0.5633802816901409
601,149092,2404,0.6921480928708813,0.0,0.4626865671641791
602,149544,2408,1.2124591724530092,0.0,0.5
603,149804,2412,0.9737552521840258,0.0,0.47191011235955055
604,149968,2416,0.29787248794917565,0.0,0.6206896551724138
605,150164,2420,1.0231389346528148,0.0,0.59
606,150360,2424,1.1008900850375845,0.0,0.3548387096774194
607,150684,2428,0.6340976675913998,0.0,0.6944444444444444
608,150816,2432,0.7727938598595601,0.0,0.6
609,150980,2436,0.8933816364611709,0.0,0.4716981132075472
610,151208,2440,0.6133707085248066,0.0,0.5344827586206896
611,151404,2444,0.8095705222943139,0.0,0.5769230769230769
612,151888,2448,0.9518942063837109,0.0,0.4972375690607735
613,152052,2452,0.5687828525881287,0.0,0.7272727272727273
614,152536,2456,0.7413638101095906,0.0,0.5670731707317073
615,152668,2460,0.8358685721412485,0.0,0.4166666666666667
616,152960,2464,1.0483640027696663,0.0,0.49624060150375937
617,153092,2468,1.2728384245854614,0.0,0.5
618,153224,2472,0.7562241923209512,0.25,0.4857142857142857
619,153324,2476,0.49482023279003134,0.0,0.65
620,153488,2480,0.7629733569891505,0.0,0.35555555555555557
621,153972,2484,0.6792690467134662,0.25,0.6023391812865497
622,154136,2488,1.209189151609753,0.0,0.40350877192982454
623,154300,2492,1.3031936690468502,0.0,0.4864864864864865
624,154560,2496,0.44965418626827613,0.0,0.578125
625,154756,2500,0.7698896316055954,0.0,0.5166666666666667
626,154920,2504,1.0480127476582128,0.0,0.3333333333333333
627,155244,2508,1.2095889357550778,0.0,0.48322147651006714
628,155504,2512,0.6883600470961128,0.0,0.660377358490566
629,156052,2516,0.6246074075389569,0.0,0.576271186440678
630,156312,2520,1.0125427804102365,0.0,0.46846846846846846
631,156764,2524,0.7126649582607812,0.25,0.535483870967742
632,156992,2528,0.6729442051160277,0.0,0.6914893617021277
633,157188,2532,1.446441312168372,0.0,0.4
634,157416,2536,0.7380997067632832,0.0,0.6282051282051282
635,157548,2540,1.1406599446581511,0.0,0.5
636,157712,2544,0.9147171908651945,0.0,0.34210526315789475
637,157812,2548,0.9699343075393699,0.0,0.5294117647058824
638,158104,2552,0.5807436055329163,0.0,0.5569620253164557
639,158300,2556,1.066515738956135,0.0,0.40963855421686746
640,158624,2560,1.2106796557557935,0.0,0.4294478527607362
641,158948,2564,0.5255316110839636,0.25,0.5897435897435898
642,159080,2568,0.9628670453676023,0.0,0.5510204081632653
643,159372,2572,0.8872228259268871,0.0,0.6131386861313869
644,159856,2576,0.5406004571965847,0.0,0.5462184873949579
645,160052,2580,0.8445907511128098,0.0,0.44642857142857145
646,160376,2584,0.638102525324175,0.0,0.5875
647,160636,2588,0.7090703164741853,0.0,0.5568181818181818
648,160832,2592,1.2964908890900755,0.0,0.5784313725490197
649,161060,2596,1.1347196098184855,0.0,0.43478260869565216
650,161480,2600,0.9459530313916241,0.0,0.4563758389261745
651,161804,2604,0.5876873543316197,0.0,0.5514018691588785
652,162000,2608,0.435888270544145,0.0,0.55
653,162260,2612,0.5090655222211581,0.0,0.582089552238806
654,162776,2616,0.8070411713644716,0.0,0.519774011299435
655,162940,2620,1.0439096892171071,0.0,0.44642857142857145
656,163104,2624,1.0710912870339757,0.0,0.36507936507936506
657,163364,2628,0.5200465332377192,0.0,0.609375
658,163656,2632,0.8622807380793523,0.0,0.6065573770491803
659,163948,2636,0.8187605522602855,0.0,0.5046728971962616
660,164624,2640,0.7570653872627512,0.0,0.4729064039408867
661,164884,2644,0.5622318024365314,0.0,0.6119402985074627
662,165208,2648,1.0330889039858784,0.0,0.5323741007194245
663,165340,2652,0.5921601707921127,0.0,0.6216216216216216
664,165632,2656,0.7857806265658533,0.0,0.5151515151515151
665,165860,2660,0.776731247043842,0.0,0.6144578313253012
666,166056,2664,1.0635430488448454,0.0,0.5443037974683544
667,166316,2668,0.9286058247368743,0.0,0.5151515151515151
668,166416,2672,0.5331032891334796,0.0,0.4375
669,166772,2676,0.6716481598820295,0.0,0.4574468085106383
670,166968,2680,0.9340477455424359,0.0,0.45
671,167132,2684,0.7586472041882008,0.0,0.5714285714285714
672,167616,2688,0.6610073295848131,0.0,0.551948051948052
673,167940,2692,0.6771597744561882,0.0,0.5360824742268041
674,168200,2696,1.0552454103797344,0.0,0.4606741573033708
675,168556,2700,0.7312192784190384,0.0,0.5048543689320388
676,168880,2704,0.5751070760097902,0.0,0.6145833333333334
677,169076,2708,0.440557331674366,0.25,0.6041666666666666
678,169464,2712,0.6263808449098065,0.0,0.6762589928057554
679,169820,2716,0.7688879995507871,0.0,0.4107142857142857
680,170080,2720,0.8842015287961659,0.0,0.4574468085106383
681,170308,2724,0.6555292866448196,0.0,0.5272727272727272
682,170824,2728,0.769320139505205,0.0,0.5195530726256983
683,171148,2732,0.7134001476222875,0.0,0.5161290322580645
684,171472,2736,0.838220441088497,0.0,0.5148514851485149
685,171828,2740,0.6332313043675847,0.0,0.6260162601626016
686,171992,2744,0.6884229476173733,0.0,0.5961538461538461
687,172124,2748,0.987352098624433,0.0,0.58
688,172320,2752,0.7325950210952671,0.0,0.38461538461538464
689,172548,2756,0.7414159802500632,0.0,0.5555555555555556
690,172648,2760,0.8269552165991021,0.0,0.5806451612903226
691,172812,2764,0.6575620064098257,0.25,0.6363636363636364
692,173008,2768,0.9489374074618354,0.0,0.4918032786885246
693,173108,2772,0.7517804633876949,0.0,0.5277777777777778
694,173368,2776,1.2495294527650231,0.0,0.5073529411764706
695,173564,2780,1.0788545707472321,0.0,0.48863636363636365
696,173888,2784,0.6133760511219316,0.0,0.4358974358974359
697,174116,2788,0.7315753150069604,0.0,0.5662650602409639
698,174440,2792,0.7279691737856547,0.0,0.5
699,174540,2796,0.7711222517794644,0.0,0.6388888888888888
700,174704,2800,0.42222980855258346,0.0,0.45454545454545453
701,174964,2804,0.6691369503820851,0.0,0.5423728813559322
702,175128,2808,0.9245697451508021,0.0,0.35714285714285715
703,175356,2812,0.9596546335411275,0.0,0.4155844155844156
704,175808,2816,0.8251516214440633,0.0,0.4967741935483871
705,175940,2820,0.5244195400940953,0.0,0.5172413793103449
706,176136,2824,1.3840127961373583,0.0,0.42045454545454547
707,176332,2828,0.835749345533865,0.0,0.6071428571428571
708,176464,2832,0.7066687551577616,0.0,0.5128205128205128
709,176884,2836,1.0103856499306159,0.0,0.5093167701863354
710,176984,2840,0.9911336521997631,0.0,0.36363636363636365
711,177212,2844,0.5210309490331708,0.0,0.6933333333333334
712,177408,2848,0.9976719849600689,0.0,0.5238095238095238
713,177572,2852,0.4067676417145412,0.0,0.7435897435897436
714,177736,2856,0.828150415779039,0.0,0.5094339622641509
715,177964,2860,0.5623077014716955,0.0,0.6883116883116883
716,178096,2864,0.527587563805264,0.0,0.53125
717,178292,2868,0.8823961357868028,0.0,0.6391752577319587
718,178520,2872,0.8178872131918266,0.0,0.5373134328358209
719,178716,2876,1.3297306591488716,0.0,0.4909090909090909
720,178848,2880,0.825399991794984,0.0,0.4888888888888889
721,179140,2884,0.4941193865467842,0.0,0.6
722,179400,2888,0.6937496187529348,0.0,0.6880733944954128
723,179660,2892,0.8063656091619379,0.0,0.3924050632911392
724,179856,2896,1.0479645545094856,0.0,0.5316455696202531
725,180148,2900,0.9763961509668585,0.0,0.6068376068376068
726,180248,2904,0.6053739995785388,0.25,0.5
727,180508,2908,0.5474737651856231,0.0,0.5416666666666666
728,180736,2912,0.5695649419433072,0.25,0.59375
729,180932,2916,1.302752583642329,0.0,0.4146341463414634
730,181320,2920,0.7855350002509777,0.0,0.5957446808510638
731,181772,2924,0.48551524548061026,0.0,0.5701754385964912
732,181936,2928,0.8650438727776782,0.0,0.37209302325581395
733,182132,2932,1.7557482748994515,0.0,0.41
734,182360,2936,0.5828253405061065,0.0,0.7217391304347827
735,182556,2940,0.9126672430613931,0.0,0.4444444444444444
736,182752,2944,0.6667183863861889,0.0,0.5344827586206896
737,182884,2948,1.2915048129023943,0.0,0.5757575757575758
738,182984,2952,0.8220291364388684,0.0,0.2222222222222222
739,183308,2956,0.5092831429266449,0.0,0.7247706422018348
740,183408,2960,0.7466638847691379,0.0,0.5
741,183892,2964,0.857236520276953,0.0,0.5153374233128835
742,184088,2968,0.8306950719802063,0.0,0.65
743,184412,2972,0.7890280324477954,0.25,0.43902439024390244
744,184608,2976,0.64408899736142,0.0,0.5106382978723404
745,184836,2980,1.0457044810990284,0.0,0.5108695652173914
746,185032,2984,0.92594062691558,0.0,0.6428571428571429
747,185228,2988,0.8452460109105838,0.25,0.54
748,185456,2992,0.7541010448824637,0.0,0.5
749,185652,2996,1.003141467580402,0.0,0.6091954022988506
750,185816,3000,0.5678605910798978,0.0,0.6585365853658537
751,185948,3004,1.086408291242023,0.0,0.5333333333333333
752,186144,3008,0.5768948337043375,0.0,0.5102040816326531
753,186276,3012,0.7777931879561039,0.0,0.6382978723404256
754,186568,3016,0.9592775253193293,0.0,0.4888888888888889
755,186700,3020,1.457090104152667,0.0,0.4583333333333333
756,186832,3024,1.0864023517795942,0.25,0.4418604651162791
757,187156,3028,0.4782014884254636,0.0,0.693069306930693
758,187672,3032,1.0686863854273498,0.0,0.42857142857142855
759,187804,3036,0.6540609625002276,0.0,0.41379310344827586
760,188000,3040,0.9848232703993518,0.0,0.5119047619047619
761,188388,3044,0.8007386953317752,0.0,0.564935064935065
762,188872,3048,1.2461096004732828,0.0,0.54
763,189100,3052,0.6667264191001389,0.0,0.5373134328358209
764,189392,3056,0.8485390910799652,0.0,0.46153846153846156
765,189556,3060,1.2321198694472697,0.0,0.38333333333333336
766,189880,3064,0.8977021719591175,0.25,0.4878048780487805
767,190076,3068,0.7859111957860648,0.0,0.5921052631578947
768,190272,3072,0.8590602523526286,0.0,0.5735294117647058
769,190436,3076,0.9597803015426143,0.0,0.4915254237288136
770,190696,3080,0.9758171699455147,0.0,0.43956043956043955
771,191084,3084,0.6983395398526303,0.0,0.5467625899280576
772,191312,3088,1.2267056940792567,0.0,0.39
773,191636,3092,0.5608280294459655,0.0,0.6640625
774,191832,3096,1.3694565402841665,0.0,0.4803921568627451
775,192124,3100,0.8491570588025348,0.0,0.5985401459854015
776,192416,3104,0.9994909491603519,0.0,0.42
777,192932,3108,0.7262596358580822,0.0,0.49032258064516127
778,193128,3112,0.9582640856108204,0.25,0.43859649122807015
779,193452,3116,0.7895610763215155,0.0,0.5148514851485149
780,193648,3120,0.7454084876300974,0.0,0.53125
781,194068,3124,0.5842711573328783,0.0,0.6293103448275862
782,194232,3128,0.9190743829165875,0.0,0.5087719298245614
783,194620,3132,0.6966183059495354,0.0,0.509090909090909
784,194816,3136,0.660800788318223,0.0,0.6567164179104478
785,195268,3140,0.5813996062735897,0.0,0.6071428571428571
786,195784,3144,0.8197857832219014,0.0,0.5692307692307692
787,195948,3148,0.8088926794775944,0.0,0.6307692307692307
788,196112,3152,0.6860931789638561,0.0,0.43243243243243246
789,196436,3156,0.8475933651025777,0.0,0.6
790,196600,3160,0.7015666599920951,0.0,0.5932203389830508
791,196764,3164,1.2722833478305802,0.0,0.43548387096774194
792,196864,3168,0.989172599274237,0.25,0.5384615384615384
793,196964,3172,0.4766332983073274,0.25,0.7916666666666666
794,197192,3176,0.4308451574078439,0.0,0.7121212121212122
795,197516,3180,0.38525952208219905,0.25,0.7294117647058823
796,197776,3184,0.815529457231446,0.0,0.3956043956043956
797,198132,3188,0.8400868364470998,0.0,0.45528455284552843
798,198360,3192,0.6028378733807845,0.0,0.5333333333333333
799,198524,3196,0.643880193296427,0.0,0.3793103448275862
800,198720,3200,0.6775597511087649,0.0,0.5
801,198916,3204,1.0735498170060964,0.0,0.37142857142857144
802,199080,3208,0.8762924452756853,0.0,0.5862068965517241
803,199628,3212,0.9262949233909521,0.25,0.5662100456621004
804,199792,3216,0.9209646547217563,0.0,0.46551724137931033
805,199924,3220,1.0510797426668432,0.0,0.5769230769230769
806,200024,3224,0.4483739016482408,0.25,0.7083333333333334
807,200444,3228,0.7577246251923637,0.25,0.5238095238095238
808,200928,3232,0.8116673873159076,0.25,0.47651006711409394
809,201188,3236,0.8099171567634129,0.0,0.58
810,201352,3240,1.0225791590532753,0.25,0.46153846153846156
811,201580,3244,0.9106202369643144,0.0,0.48
812,201872,3248,0.681563534636886,0.0,0.48314606741573035
813,202036,3252,1.3031683392392006,0.0,0.328125
814,202392,3256,1.2103194839234097,0.0,0.45161290322580644
815,202556,3260,1.0341864316450482,0.0,0.5492957746478874
816,203232,3264,0.7801772352257278,0.0,0.4666666666666667
817,203492,3268,0.4391266689127121,0.0,0.4146341463414634
818,203592,3272,0.9431849187489206,0.0,0.5945945945945946
819,203756,3276,1.0540253186887276,0.0,0.4528301886792453
820,203952,3280,0.8529540163707527,0.0,0.4852941176470588
821,204212,3284,1.3426254335207233,0.0,0.4482758620689655
822,204376,3288,1.3671129232303973,0.0,0.5061728395061729
823,204732,3292,0.8151062427492309,0.0,0.5877862595419847
824,205056,3296,0.6019177115017736,0.0,0.5595238095238095
825,205156,3300,1.227434583697262,0.25,0.5217391304347826
826,205448,3304,0.9307648997784579,0.0,0.5096153846153846
827,205580,3308,0.48960243671617715,0.0,0.375
828,205776,3312,1.039675723492716,0.0,0.5681818181818182
829,205940,3316,0.6575141465968761,0.0,0.6557377049180327
830,206168,3320,0.4125384267759988,0.25,0.6226415094339622
831,206364,3324,0.802399405040766,0.0,0.5394736842105263
832,206688,3328,1.0622882398380897,0.0,0.42016806722689076
833,206884,3332,0.4697711585480344,0.0,0.6909090909090909
834,207624,3336,0.6314864531931067,0.0,0.5345622119815668
835,207980,3340,0.9689562467601469,0.0,0.5161290322580645
836,208176,3344,0.8441990229535502,0.0,0.40350877192982454
837,208308,3348,0.6073907148964054,0.25,0.6829268292682927
838,208440,3352,1.2397114439255348,0.0,0.5283018867924528
839,208572,3356,0.4792034472532123,0.0,0.6388888888888888
840,208736,3360,0.978249614717279,0.0,0.47058823529411764
841,208900,3364,0.9173620408412535,0.0,0.5
842,209352,3368,0.9320764308148617,0.0,0.4140127388535032
843,209740,3372,0.8692584485862453,0.0,0.5163398692810458
844,209968,3376,0.9935373593271445,0.0,0.47297297297297297
845,210132,3380,0.678058724148068,0.0,0.4897959183673469
846,210488,3384,0.7648842351392804,0.0,0.6239316239316239
847,210748,3388,1.1673464239454436,0.0,0.4915254237288136
848,210912,3392,0.7754059548029419,0.0,0.5254237288135594
849,211364,3396,0.4344598216451975,0.25,0.6722689075630253
850,211720,3400,0.658185532994106,0.0,0.5398230088495575
851,212108,3404,0.5025501818309115,0.0,0.6438356164383562
852,212304,3408,0.8122154881775107,0.0,0.484375
853,212692,3412,0.46731783982199415,0.0,0.5980392156862745
854,212824,3416,1.1921408926188406,0.0,0.43103448275862066
855,212988,3420,0.632814748804667,0.0,0.55
856,213184,3424,0.7508109523282201,0.0,0.625
857,213508,3428,0.6539479024635875,0.0,0.45
858,213608,3432,0.7759113030967152,0.25,0.5238095238095238
859,213740,3436,0.7962246369394506,0.0,0.5609756097560976
860,214096,3440,1.0625049554677162,0.0,0.46875
861,214292,3444,1.0950448493518783,0.0,0.5384615384615384
862,214456,3448,0.8308271214925164,0.0,0.5769230769230769
863,214972,3452,0.5595281839676244,0.0,0.6040268456375839
864,215168,3456,0.8857423690136178,0.0,0.4647887323943662
865,215524,3460,0.9141301211088666,0.0,0.5076923076923077
866,215720,3464,0.7961514271713366,0.0,0.509090909090909
867,215916,3468,1.0130922101775657,0.0,0.5348837209302325
868,216176,3472,0.44202034323526146,0.0,0.6285714285714286
869,216340,3476,0.7361377732398978,0.0,0.475
870,216568,3480,0.8751135683708136,0.25,0.5368421052631579
871,216828,3484,0.420117808046254,0.0,0.6710526315789473
872,217184,3488,0.8338576877555997,0.0,0.5169491525423728
873,217412,3492,0.9517156814552435,0.25,0.45588235294117646
874,217576,3496,0.8332874618021104,0.0,0.5625
875,217900,3500,0.2925835096295214,0.0,0.6825396825396826
876,218160,3504,0.9043028340603088,0.0,0.425531914893617
877,218612,3508,0.47958793662744154,0.0,0.5702479338842975
878,218744,3512,1.1281181828474018,0.0,0.4423076923076923
879,219100,3516,0.8039268679358099,0.0,0.5845070422535211
880,219392,3520,0.6475310543643698,0.0,0.524390243902439
881,219652,3524,0.528504570960024,0.0,0.5522388059701493
882,219912,3528,0.7337632896361527,0.25,0.4927536231884058
883,220268,3532,1.061958427258287,0.0,0.4142857142857143
884,220464,3536,0.6917955909102904,0.25,0.6071428571428571
885,220660,3540,1.1981101839953985,0.0,0.43902439024390244
886,220856,3544,0.7230042554808733,0.0,0.6025641025641025
887,221020,3548,0.9278268749467677,0.0,0.5892857142857143
888,221216,3552,0.5771776429067965,0.0,0.40625
889,221412,3556,1.2377326382130074,0.0,0.3230769230769231
890,221544,3560,0.7348175166454894,0.25,0.5675675675675675
891,221676,3564,1.2747760565780482,0.0,0.42592592592592593
892,222000,3568,0.9921648904280346,0.0,0.5517241379310345
893,222420,3572,0.7351360818114152,0.0,0.6037735849056604
894,222776,3576,1.050399171703781,0.0,0.5443786982248521
895,222972,3580,1.0633019542362034,0.0,0.410958904109589
896,223104,3584,1.3533817905065577,0.0,0.45
897,223236,3588,0.6156310751729506,0.0,0.391304347826087
898,223688,3592,0.5828934750458886,0.0,0.5416666666666666
899,223980,3596,0.95515432842188,0.25,0.4954128440366973
900,224144,3600,0.9150791516486787,0.0,0.391304347826087
901,224308,3604,0.7649347167270754,0.0,0.5384615384615384
902,224408,3608,0.612207530542825,0.0,0.4
903,224604,3612,0.8491416823351482,0.0,0.5
904,225024,3616,0.862121904876907,0.0,0.4411764705882353
905,225220,3620,0.5697251426048449,0.0,0.5348837209302325
906,225416,3624,0.8006738778446865,0.25,0.46
907,225772,3628,0.5518763573746335,0.0,0.5308641975308642
908,225904,3632,1.2881309728422368,0.25,0.3409090909090909
909,226036,3636,0.7964674381366649,0.0,0.4864864864864865
910,226392,3640,0.6415182282493167,0.25,0.5434782608695652
911,226876,3644,1.020657859937155,0.0,0.5388127853881278
912,227232,3648,0.6428547944365443,0.0,0.5533980582524272
913,227460,3652,0.7620059467886807,0.0,0.5
914,227656,3656,0.9045227613161576,0.0,0.6052631578947368
915,227756,3660,0.6501336561421339,0.0,0.5769230769230769
916,227920,3664,0.5097621337363671,0.0,0.5945945945945946
917,228116,3668,0.5606388695845909,0.0,0.5818181818181818
918,228344,3672,0.847175765114402,0.0,0.3939393939393939
919,228540,3676,0.7797586572117932,0.0,0.5333333333333333
920,228864,3680,1.017222440040082,0.0,0.44036697247706424
921,229060,3684,1.1316038341543997,0.25,0.4880952380952381
922,229288,3688,0.7788947535604166,0.0,0.5813953488372093
923,229420,3692,0.45722379807198194,0.0,0.5238095238095238
924,229904,3696,0.8745293048936825,0.0,0.4678362573099415
925,230196,3700,0.7958517237659178,0.0,0.4074074074074074
926,230360,3704,1.130650076797465,0.0,0.5079365079365079
927,230748,3708,0.7577415921346377,0.25,0.5121951219512195
928,231008,3712,0.8197919168237604,0.25,0.5867768595041323
929,231236,3716,0.7173620522330176,0.0,0.5522388059701493
930,231400,3720,1.162571544034472,0.0,0.3709677419354839
931,231596,3724,0.42587193866419665,0.0,0.6666666666666666
932,231952,3728,0.9381774685331369,0.0,0.5977653631284916
933,232116,3732,0.8104888299076993,0.0,0.5283018867924528
934,232440,3736,0.726571982539508,0.25,0.5619047619047619
935,232732,3740,0.7903881848710019,0.0,0.4634146341463415
936,233056,3744,0.4056416006188397,0.0,0.7472527472527473
937,233220,3748,0.6747013673238689,0.0,0.49056603773584906
938,233608,3752,0.735251009622876,0.0,0.57
939,233740,3756,0.6065023950128307,0.0,0.75
940,233840,3760,1.280062750370295,0.0,0.45161290322580644
941,234036,3764,0.6319856998700288,0.25,0.5490196078431373
942,234296,3768,1.0032242635759987,0.0,0.5639097744360902
943,234524,3772,0.7555609838424394,0.0,0.5641025641025641
944,234624,3776,0.5348851314418425,0.0,0.3333333333333333
945,234756,3780,0.722118179945926,0.0,0.3939393939393939
946,234888,3784,0.335533817026544,0.25,0.7142857142857143
947,235148,3788,0.7521165862617238,0.0,0.6875
948,235632,3792,0.5125287285047997,0.0,0.5928571428571429
949,235956,3796,0.6121243518184973,0.0,0.6071428571428571
950,236056,3800,0.9920634523086239,0.0,0.41935483870967744
951,236316,3804,0.7725389260292559,0.0,0.43661971830985913
952,236544,3808,0.8472628146032612,0.0,0.5
953,236772,3812,0.7212528851021879,0.0,0.4642857142857143
954,236968,3816,0.5755304650565449,0.25,0.5932203389830508
955,237100,3820,1.0249984777525243,0.0,0.4772727272727273
956,237360,3824,0.6808821923105881,0.0,0.6593406593406593
957,237524,3828,0.9078532888341944,0.0,0.4807692307692308
958,238008,3832,0.907039053484341,0.0,0.4692737430167598
959,238140,3836,1.3626188611610814,0.0,0.5189873417721519
960,238304,3840,0.7653530295311066,0.0,0.6229508196721312
961,238564,3844,0.7032951620755391,0.0,0.5256410256410257
962,238760,3848,0.5528878726525458,0.0,0.4878048780487805
